ScaleName,vVar,modelCombo,Estimator,N,Group,covPiVi ci.l,covPiVi ci.u,covPiVi est,covPiVi est.bf,covPiVi est.stars,covPiVi pval,covPiVi pVar,covPiVi se,covPiVi se.d,covPsVs ci.l,covPsVs ci.u,covPsVs est,covPsVs est.bf,covPsVs est.stars,covPsVs pval,covPsVs pVar,covPsVs se,covPsVs se.d,covPVwithin ci.l,covPVwithin ci.u,covPVwithin est,covPVwithin est.bf,covPVwithin est.stars,covPVwithin pval,covPVwithin pVar,covPVwithin se,covPVwithin se.d,PtoP ci.l,PtoP ci.u,PtoP est,PtoP est.bf,PtoP est.stars,PtoP pval,PtoP pVar,PtoP se,PtoP se.d,PtoV ci.l,PtoV ci.u,PtoV est,PtoV est.bf,PtoV est.stars,PtoV pval,PtoV pVar,PtoV se,PtoV se.d,rPiVi ci.l,rPiVi ci.u,rPiVi est,rPiVi est.bf,rPiVi est.stars,rPiVi pval,rPiVi pVar,rPiVi se,rPiVi se.d,rPsVs ci.l,rPsVs ci.u,rPsVs est,rPsVs est.bf,rPsVs est.stars,rPsVs pval,rPsVs pVar,rPsVs se,rPsVs se.d,rPVwithin ci.l,rPVwithin ci.u,rPVwithin est,rPVwithin est.bf,rPVwithin est.stars,rPVwithin pval,rPVwithin pVar,rPVwithin se,rPVwithin se.d,VtoP ci.l,VtoP ci.u,VtoP est,VtoP est.bf,VtoP est.stars,VtoP pval,VtoP pVar,VtoP se,VtoP se.d,VtoV ci.l,VtoV ci.u,VtoV est,VtoV est.bf,VtoV est.stars,VtoV pval,VtoV pVar,VtoV se,VtoV se.d
.Enthusiasm$_{inv}$,vrt_ind,Linear_Linear,MLR,864,ALL,-39.88172,21.00372,-9.439,-9.44,-9.44,0.543,bfas_ee_d,15.532,15.53,-0.15776,0.25776,0.05,0.05,0.05,0.635,bfas_ee_d,0.106,0.11,-6.13128,9.71728,1.793,1.79,1.79,0.657,bfas_ee_d,4.043,4.04,0.09024,0.30976,0.2,\textbf{0.20ª},*0.20ª*,0.000,bfas_ee_d,0.056,0.06,-0.07056,0.16856,0.049,0.05,0.05,0.416,bfas_ee_d,0.061,0.06,-30.4787035955062,30.4067364044937,-0.0359835955062493,-0.04,-0.04,0.543,bfas_ee_d,15.532,15.53,0.10153084205478,0.51705084205478,0.30929084205478,0.31,0.31,0.635,bfas_ee_d,0.106,0.11,-7.90565063153086,7.94290936846914,0.0186293684691387,0.02,0.02,0.657,bfas_ee_d,4.043,4.04,-0.038,0.06,0.011,0.01,0.01,0.665,bfas_ee_d,0.025,0.03,0.00716,0.21884,0.113,\textbf{0.11},*0.11*,0.038,bfas_ee_d,0.054,0.05
.Enthusiasm$_{inv}$,vrt_ind,Linear_Linear,MLR,NA,D2,-42.81056,18.67856,-12.066,-12.07,-12.07,0.442,bfas_ee_d,15.686,15.69,-0.15648,0.28648,0.065,0.07,0.07,0.566,bfas_ee_d,0.113,0.11,-8.6214,22.2094,6.794,6.79,6.79,0.388,bfas_ee_d,7.865,7.87,0.02056,0.36944,0.195,\textbf{0.20},*0.20*,0.028,bfas_ee_d,0.089,0.09,-0.06692,0.43092,0.182,0.18,0.18,0.150,bfas_ee_d,0.127,0.13,-30.790382549856,30.698737450144,-0.0458225498560218,-0.05,-0.05,0.442,bfas_ee_d,15.686,15.69,0.17094880182003,0.61390880182003,0.39242880182003,0.39,0.39,0.566,bfas_ee_d,0.113,0.11,-15.3508405570087,15.4799594429913,0.0645594429912917,0.06,0.06,0.388,bfas_ee_d,7.865,7.87,-0.0652,0.1112,0.023,0.02,0.02,0.612,bfas_ee_d,0.045,0.04,0.02204,0.41796,0.22,\textbf{0.22},*0.22*,0.029,bfas_ee_d,0.101,0.10
.Enthusiasm$_{inv}$,vrt_ind,Linear_Linear,MLR,NA,D3,-42.81056,18.67856,-12.066,-12.07,-12.07,0.442,bfas_ee_d,15.686,15.69,-0.15648,0.28648,0.065,0.07,0.07,0.566,bfas_ee_d,0.113,0.11,-13.4216,14.5476,0.563,0.56,0.56,0.937,bfas_ee_d,7.135,7.13,0.0126,0.3654,0.189,\textbf{0.19},*0.19*,0.036,bfas_ee_d,0.09,0.09,-0.23556,0.19956,-0.018,-0.02,-0.02,0.869,bfas_ee_d,0.111,0.11,-30.790382549856,30.698737450144,-0.0458225498560218,-0.05,-0.05,0.442,bfas_ee_d,15.686,15.69,0.17094880182003,0.61390880182003,0.39242880182003,0.39,0.39,0.566,bfas_ee_d,0.113,0.11,-13.9787459035543,13.9904540964457,0.00585409644572313,0.01,0.01,0.937,bfas_ee_d,7.135,7.13,-0.0474,0.1094,0.031,0.03,0.03,0.435,bfas_ee_d,0.04,0.04,-0.16192,0.23792,0.038,0.04,0.04,0.708,bfas_ee_d,0.102,0.10
.Enthusiasm$_{inv}$,vrt_ind,Linear_Linear,MLR,NA,D4,-42.81056,18.67856,-12.066,-12.07,-12.07,0.442,bfas_ee_d,15.686,15.69,-0.15648,0.28648,0.065,0.07,0.07,0.566,bfas_ee_d,0.113,0.11,-9.14988,23.39788,7.124,7.12,7.12,0.391,bfas_ee_d,8.303,8.30,0.03864,0.39536,0.217,\textbf{0.22},*0.22*,0.017,bfas_ee_d,0.091,0.09,-0.16656,0.26856,0.051,0.05,0.05,0.646,bfas_ee_d,0.111,0.11,-30.790382549856,30.698737450144,-0.0458225498560218,-0.05,-0.05,0.442,bfas_ee_d,15.686,15.69,0.17094880182003,0.61390880182003,0.39242880182003,0.39,0.39,0.566,bfas_ee_d,0.113,0.11,-16.1876656934433,16.3600943065567,0.0862143065566896,0.09,0.09,0.391,bfas_ee_d,8.303,8.30,-0.08676,0.13276,0.023,0.02,0.02,0.675,bfas_ee_d,0.056,0.06,-0.19636,0.25836,0.031,0.03,0.03,0.786,bfas_ee_d,0.116,0.12
.Enthusiasm$_{inv}$,vrt_ind,Linear_Linear,MLR,NA,D5,-42.81056,18.67856,-12.066,-12.07,-12.07,0.442,bfas_ee_d,15.686,15.69,-0.15648,0.28648,0.065,0.07,0.07,0.566,bfas_ee_d,0.113,0.11,-27.14312,8.71312,-9.215,-9.21,-9.21,0.314,bfas_ee_d,9.147,9.15,-0.4194,0.7174,0.149,0.15,0.15,0.607,bfas_ee_d,0.29,0.29,-0.33828,0.22228,-0.058,-0.06,-0.06,0.687,bfas_ee_d,0.143,0.14,-30.790382549856,30.698737450144,-0.0458225498560218,-0.05,-0.05,0.442,bfas_ee_d,15.686,15.69,0.17094880182003,0.61390880182003,0.39242880182003,0.39,0.39,0.566,bfas_ee_d,0.113,0.11,-18.0403574454091,17.8158825545909,-0.112237445409053,-0.11,-0.11,0.314,bfas_ee_d,9.147,9.15,-0.16468,0.06268,-0.051,-0.05,-0.05,0.386,bfas_ee_d,0.058,0.06,-0.15104,0.23704,0.043,0.04,0.04,0.659,bfas_ee_d,0.099,0.10
.Enthusiasm$_{inv}$,vrt_ind,Linear_Linear,MLR,NA,EARLIER,-40.49904,20.84504,-9.827,-9.83,-9.83,0.530,bfas_ee_d,15.649,15.65,-0.15168,0.27168,0.06,0.06,0.06,0.581,bfas_ee_d,0.108,0.11,-8.08376,12.61776,2.267,2.27,2.27,0.668,bfas_ee_d,5.281,5.28,0.07156,0.32244,0.197,\textbf{0.20ª},*0.20ª*,0.002,bfas_ee_d,0.064,0.06,-0.08768,0.23768,0.075,0.07,0.07,0.363,bfas_ee_d,0.083,0.08,-30.7097518097485,30.6343281902515,-0.0377118097484682,-0.04,-0.04,0.530,bfas_ee_d,15.649,15.65,0.131233133245833,0.554593133245833,0.342913133245833,0.34,0.34,0.581,bfas_ee_d,0.108,0.11,-10.3287156263175,10.3728043736825,0.0220443736824632,0.02,0.02,0.668,bfas_ee_d,5.281,5.28,-0.04084,0.07284,0.016,0.02,0.02,0.582,bfas_ee_d,0.029,0.03,0.00192000000000001,0.28808,0.145,\textbf{0.14},*0.14*,0.046,bfas_ee_d,0.073,0.07
.Enthusiasm$_{inv}$,vrt_ind,Linear_Linear,MLR,NA,LATER,-40.49904,20.84504,-9.827,-9.83,-9.83,0.530,bfas_ee_d,15.649,15.65,-0.15168,0.27168,0.06,0.06,0.06,0.581,bfas_ee_d,0.108,0.11,-11.3722,12.6182,0.623,0.62,0.62,0.919,bfas_ee_d,6.12,6.12,-0.02844,0.41844,0.195,0.20,0.20,0.087,bfas_ee_d,0.114,0.11,-0.15568,0.16968,0.007,0.01,0.01,0.929,bfas_ee_d,0.083,0.08,-30.7097518097485,30.6343281902515,-0.0377118097484682,-0.04,-0.04,0.530,bfas_ee_d,15.649,15.65,0.131233133245833,0.554593133245833,0.342913133245833,0.34,0.34,0.581,bfas_ee_d,0.108,0.11,-11.9877506605867,12.0026493394133,0.00744933941326148,0.01,0.01,0.919,bfas_ee_d,6.12,6.12,-0.08928,0.07928,-0.005,-0.01,-0.01,0.908,bfas_ee_d,0.043,0.04,-0.11272,0.20872,0.048,0.05,0.05,0.559,bfas_ee_d,0.082,0.08
Openness,aspfin,Linear_Linear,MLR,864,ALL,-31.08024,22.30624,-4.387,-4.39,-4.39,0.747,bfi_o,13.619,13.62,-0.19504,0.19304,-0.001,-0.00,-0.00,0.996,bfi_o,0.099,0.10,-6.01752,8.63152,1.307,1.31,1.31,0.727,bfi_o,3.737,3.74,0.10956,0.36044,0.235,\textbf{0.23ª},*0.23ª*,0.000,bfi_o,0.064,0.06,-0.07096,0.22696,0.078,0.08,0.08,0.310,bfi_o,0.076,0.08,-26.7105207465783,26.6759592534217,-0.0172807465782525,-0.02,-0.02,0.747,bfi_o,13.619,13.62,-0.204467987903207,0.183612012096793,-0.0104279879032074,-0.01,-0.01,0.996,bfi_o,0.099,0.10,-7.30857005804722,7.34046994195278,0.0159499419527808,0.02,0.02,0.727,bfi_o,3.737,3.74,-0.0718,0.0458,-0.013,-0.01,-0.01,0.659,bfi_o,0.03,0.03,0.02624,0.24576,0.136,\textbf{0.14},*0.14*,0.015,bfi_o,0.056,0.06
Openness,aspfin,Linear_Linear,MLR,NA,D2,-31.96292,22.43492,-4.764,-4.76,-4.76,0.731,bfi_o,13.877,13.88,-0.19792,0.20192,0.002,0.00,0.00,0.982,bfi_o,0.102,0.10,-18.06948,8.44148,-4.814,-4.81,-4.81,0.477,bfi_o,6.763,6.76,0.09328,0.51272,0.303,\textbf{0.30},*0.30*,0.005,bfi_o,0.107,0.11,-0.25004,0.23604,-0.007,-0.01,-0.01,0.955,bfi_o,0.124,0.12,-27.2177074396171,27.1801325603829,-0.018787439617077,-0.02,-0.02,0.731,bfi_o,13.877,13.88,-0.179149675380137,0.220690324619863,0.0207703246198632,0.02,0.02,0.982,bfi_o,0.102,0.10,-13.3052991953861,13.2056608046139,-0.0498191953861043,-0.05,-0.05,0.477,bfi_o,6.763,6.76,-0.13896,0.06096,-0.039,-0.04,-0.04,0.452,bfi_o,0.051,0.05,-0.0154,0.3374,0.161,0.16,0.16,0.074,bfi_o,0.09,0.09
Openness,aspfin,Linear_Linear,MLR,NA,D3,-31.96292,22.43492,-4.764,-4.76,-4.76,0.731,bfi_o,13.877,13.88,-0.19792,0.20192,0.002,0.00,0.00,0.982,bfi_o,0.102,0.10,-8.63788,20.47988,5.921,5.92,5.92,0.425,bfi_o,7.428,7.43,-0.02388,0.37988,0.178,0.18,0.18,0.083,bfi_o,0.103,0.10,-0.20276,0.40876,0.103,0.10,0.10,0.510,bfi_o,0.156,0.16,-27.2177074396171,27.1801325603829,-0.018787439617077,-0.02,-0.02,0.731,bfi_o,13.877,13.88,-0.179149675380137,0.220690324619863,0.0207703246198632,0.02,0.02,0.982,bfi_o,0.102,0.10,-14.4830824810676,14.6346775189324,0.0757975189324418,0.08,0.08,0.425,bfi_o,7.428,7.43,-0.09576,0.12376,0.014,0.01,0.01,0.800,bfi_o,0.056,0.06,-0.1864,0.3624,0.088,0.09,0.09,0.531,bfi_o,0.14,0.14
Openness,aspfin,Linear_Linear,MLR,NA,D4,-31.96292,22.43492,-4.764,-4.76,-4.76,0.731,bfi_o,13.877,13.88,-0.19792,0.20192,0.002,0.00,0.00,0.982,bfi_o,0.102,0.10,-6.15736,19.48336,6.663,6.66,6.66,0.308,bfi_o,6.541,6.54,-0.14956,0.38356,0.117,0.12,0.12,0.387,bfi_o,0.136,0.14,-0.1366,0.4906,0.177,0.18,0.18,0.268,bfi_o,0.16,0.16,-27.2177074396171,27.1801325603829,-0.018787439617077,-0.02,-0.02,0.731,bfi_o,13.877,13.88,-0.179149675380137,0.220690324619863,0.0207703246198632,0.02,0.02,0.982,bfi_o,0.102,0.10,-12.7235566410087,12.9171633589913,0.0968033589913055,0.10,0.10,0.308,bfi_o,6.541,6.54,-0.12588,0.08188,-0.022,-0.02,-0.02,0.676,bfi_o,0.053,0.05,-0.02228,0.34228,0.16,0.16,0.16,0.085,bfi_o,0.093,0.09
Openness,aspfin,Linear_Linear,MLR,NA,D5,-31.96292,22.43492,-4.764,-4.76,-4.76,0.731,bfi_o,13.877,13.88,-0.19792,0.20192,0.002,0.00,0.00,0.982,bfi_o,0.102,0.10,-9.21256,16.50656,3.647,3.65,3.65,0.578,bfi_o,6.561,6.56,-0.00419999999999998,0.4662,0.231,0.23,0.23,0.053,bfi_o,0.12,0.12,-0.069,0.519,0.225,0.23,0.23,0.135,bfi_o,0.15,0.15,-27.2177074396171,27.1801325603829,-0.018787439617077,-0.02,-0.02,0.731,bfi_o,13.877,13.88,-0.179149675380137,0.220690324619863,0.0207703246198632,0.02,0.02,0.982,bfi_o,0.102,0.10,-12.8028226664039,12.9162973335961,0.0567373335961445,0.06,0.06,0.578,bfi_o,6.561,6.56,-0.05164,0.17964,0.064,0.06,0.06,0.279,bfi_o,0.059,0.06,-0.1682,0.3022,0.067,0.07,0.07,0.575,bfi_o,0.12,0.12
Openness,aspfin,Linear_Linear,MLR,NA,EARLIER,-30.83696,24.43896,-3.199,-3.20,-3.20,0.821,bfi_o,14.101,14.10,-0.20592,0.19392,-0.006,-0.01,-0.01,0.957,bfi_o,0.102,0.10,-11.8748,9.3128,-1.281,-1.28,-1.28,0.813,bfi_o,5.405,5.41,0.10624,0.42376,0.265,\textbf{0.27ª},*0.27ª*,0.001,bfi_o,0.081,0.08,-0.18292,0.21692,0.017,0.02,0.02,0.867,bfi_o,0.102,0.10,-27.6506488996876,27.6252711003124,-0.0126888996876085,-0.01,-0.01,0.821,bfi_o,14.101,14.10,-0.257590983608159,0.142249016391841,-0.0576709836081594,-0.06,-0.06,0.957,bfi_o,0.102,0.10,-10.6080429067537,10.5795570932463,-0.0142429067536633,-0.01,-0.01,0.813,bfi_o,5.405,5.41,-0.10736,0.05336,-0.027,-0.03,-0.03,0.511,bfi_o,0.041,0.04,-0.01076,0.30676,0.148,0.15,0.15,0.068,bfi_o,0.081,0.08
Openness,aspfin,Linear_Linear,MLR,NA,LATER,-30.83696,24.43896,-3.199,-3.20,-3.20,0.821,bfi_o,14.101,14.10,-0.20592,0.19392,-0.006,-0.01,-0.01,0.957,bfi_o,0.102,0.10,-4.29052,14.86652,5.288,5.29,5.29,0.279,bfi_o,4.887,4.89,-0.01924,0.34924,0.165,0.17,0.17,0.079,bfi_o,0.094,0.09,-0.03032,0.42832,0.199,0.20,0.20,0.089,bfi_o,0.117,0.12,-27.6506488996876,27.6252711003124,-0.0126888996876085,-0.01,-0.01,0.821,bfi_o,14.101,14.10,-0.257590983608159,0.142249016391841,-0.0576709836081594,-0.06,-0.06,0.957,bfi_o,0.102,0.10,-9.50049782483874,9.65654217516126,0.0780221751612578,0.08,0.08,0.279,bfi_o,4.887,4.89,-0.07236,0.08836,0.008,0.01,0.01,0.853,bfi_o,0.041,0.04,-0.02,0.274,0.127,0.13,0.13,0.091,bfi_o,0.075,0.07
Openness,bfa_mt,Linear_Linear,MLR,864,ALL,-75.16948,-26.02052,-50.595,\textbf{-50.59ª},*-50.59ª*,0.000,bfi_o,12.538,12.54,-0.16764,0.16164,-0.003,-0.00,-0.00,0.970,bfi_o,0.084,0.08,-7.3872,4.9412,-1.223,-1.22,-1.22,0.697,bfi_o,3.145,3.15,0.1076,0.3624,0.235,\textbf{0.23ª},*0.23ª*,0.000,bfi_o,0.065,0.07,-0.03824,0.23224,0.097,0.10,0.10,0.160,bfi_o,0.069,0.07,-24.8082030405234,24.3407569594766,-0.233723040523427,\textbf{-0.23ª},*-0.23ª*,0.000,bfi_o,12.538,12.54,-0.191120325439315,0.138159674560685,-0.0264803254393149,-0.03,-0.03,0.970,bfi_o,0.084,0.08,-6.18094898835035,6.14745101164965,-0.0167489883503535,-0.02,-0.02,0.697,bfi_o,3.145,3.15,-0.0838,0.0338,-0.025,-0.03,-0.03,0.405,bfi_o,0.03,0.03,0.04932,0.27668,0.163,\textbf{0.16},*0.16*,0.005,bfi_o,0.058,0.06
Openness,bfa_mt,Linear_Linear,MLR,NA,D2,-76.48372,-26.08428,-51.284,\textbf{-51.28ª},*-51.28ª*,0.000,bfi_o,12.857,12.86,-0.17844,0.17044,-0.004,-0.00,-0.00,0.968,bfi_o,0.089,0.09,-9.51552,16.89352,3.689,3.69,3.69,0.584,bfi_o,6.737,6.74,0.10252,0.54548,0.324,\textbf{0.32ª},*0.32ª*,0.004,bfi_o,0.113,0.11,-0.10832,0.44832,0.17,0.17,0.17,0.233,bfi_o,0.142,0.14,-25.4363773910571,24.9630626089429,-0.236657391057093,\textbf{-0.24ª},*-0.24ª*,0.000,bfi_o,12.857,12.86,-0.214162906114948,0.134717093885052,-0.0397229061149479,-0.04,-0.04,0.968,bfi_o,0.089,0.09,-13.1623873508693,13.2466526491307,0.0421326491307476,0.04,0.04,0.584,bfi_o,6.737,6.74,-0.10504,0.08704,-0.009,-0.01,-0.01,0.847,bfi_o,0.049,0.05,0.0154,0.5446,0.28,\textbf{0.28},*0.28*,0.039,bfi_o,0.135,0.14
Openness,bfa_mt,Linear_Linear,MLR,NA,D3,-76.48372,-26.08428,-51.284,\textbf{-51.28ª},*-51.28ª*,0.000,bfi_o,12.857,12.86,-0.17844,0.17044,-0.004,-0.00,-0.00,0.968,bfi_o,0.089,0.09,-11.83428,6.46428,-2.685,-2.69,-2.69,0.565,bfi_o,4.668,4.67,-0.01208,0.37208,0.18,0.18,0.18,0.067,bfi_o,0.098,0.10,-0.09616,0.28016,0.092,0.09,0.09,0.338,bfi_o,0.096,0.10,-25.4363773910571,24.9630626089429,-0.236657391057093,\textbf{-0.24ª},*-0.24ª*,0.000,bfi_o,12.857,12.86,-0.214162906114948,0.134717093885052,-0.0397229061149479,-0.04,-0.04,0.968,bfi_o,0.089,0.09,-9.1906479774088,9.1079120225912,-0.0413679774087966,-0.04,-0.04,0.565,bfi_o,4.668,4.67,-0.12476,0.09476,-0.015,-0.01,-0.01,0.790,bfi_o,0.056,0.06,-0.02228,0.24428,0.111,0.11,0.11,0.103,bfi_o,0.068,0.07
Openness,bfa_mt,Linear_Linear,MLR,NA,D4,-76.48372,-26.08428,-51.284,\textbf{-51.28ª},*-51.28ª*,0.000,bfi_o,12.857,12.86,-0.17844,0.17044,-0.004,-0.00,-0.00,0.968,bfi_o,0.089,0.09,-16.89988,5.06388,-5.918,-5.92,-5.92,0.291,bfi_o,5.603,5.60,-0.1596,0.3696,0.105,0.10,0.10,0.434,bfi_o,0.135,0.14,-0.37668,0.14468,-0.116,-0.12,-0.12,0.382,bfi_o,0.133,0.13,-25.4363773910571,24.9630626089429,-0.236657391057093,\textbf{-0.24ª},*-0.24ª*,0.000,bfi_o,12.857,12.86,-0.214162906114948,0.134717093885052,-0.0397229061149479,-0.04,-0.04,0.968,bfi_o,0.089,0.09,-11.0798321318022,10.8839278681978,-0.0979521318022366,-0.10,-0.10,0.291,bfi_o,5.603,5.60,-0.21456,0.02456,-0.095,-0.10,-0.10,0.120,bfi_o,0.061,0.06,-0.18232,0.27632,0.047,0.05,0.05,0.689,bfi_o,0.117,0.12
Openness,bfa_mt,Linear_Linear,MLR,NA,D5,-76.48372,-26.08428,-51.284,\textbf{-51.28ª},*-51.28ª*,0.000,bfi_o,12.857,12.86,-0.17844,0.17044,-0.004,-0.00,-0.00,0.968,bfi_o,0.089,0.09,-13.27408,13.08008,-0.097,-0.10,-0.10,0.988,bfi_o,6.723,6.72,-0.02568,0.49568,0.235,0.23,0.23,0.078,bfi_o,0.133,0.13,-0.00259999999999999,0.7226,0.36,0.36,0.36,0.051,bfi_o,0.185,0.18,-25.4363773910571,24.9630626089429,-0.236657391057093,\textbf{-0.24ª},*-0.24ª*,0.000,bfi_o,12.857,12.86,-0.214162906114948,0.134717093885052,-0.0397229061149479,-0.04,-0.04,0.968,bfi_o,0.089,0.09,-13.1784913903801,13.1756686096199,-0.00141139038010445,-0.00,-0.00,0.988,bfi_o,6.723,6.72,-0.11084,0.19884,0.044,0.04,0.04,0.575,bfi_o,0.079,0.08,-0.22744,0.51344,0.143,0.14,0.14,0.451,bfi_o,0.189,0.19
Openness,bfa_mt,Linear_Linear,MLR,NA,EARLIER,-75.7412,-25.5848,-50.663,\textbf{-50.66ª},*-50.66ª*,0.000,bfi_o,12.795,12.79,-0.1676,0.1656,-0.001,-0.00,-0.00,0.992,bfi_o,0.085,0.09,-8.27696,8.48496,0.104,0.10,0.10,0.981,bfi_o,4.276,4.28,0.10724,0.42476,0.266,\textbf{0.27ª},*0.27ª*,0.001,bfi_o,0.081,0.08,-0.05444,0.29444,0.12,0.12,0.12,0.178,bfi_o,0.089,0.09,-25.312877228571,24.843522771429,-0.234677228571048,\textbf{-0.23ª},*-0.23ª*,0.000,bfi_o,12.795,12.79,-0.175353762190648,0.157846237809352,-0.00875376219064817,-0.01,-0.01,0.992,bfi_o,0.085,0.09,-8.37961892189291,8.38230107810709,0.00134107810709133,0.00,0.00,0.981,bfi_o,4.276,4.28,-0.09152,0.05352,-0.019,-0.02,-0.02,0.615,bfi_o,0.037,0.04,0.06092,0.34708,0.204,\textbf{0.20},*0.20*,0.005,bfi_o,0.073,0.07
Openness,bfa_mt,Linear_Linear,MLR,NA,LATER,-75.7412,-25.5848,-50.663,\textbf{-50.66ª},*-50.66ª*,0.000,bfi_o,12.795,12.79,-0.1676,0.1656,-0.001,-0.00,-0.00,0.992,bfi_o,0.085,0.09,-12.04716,4.98916,-3.529,-3.53,-3.53,0.417,bfi_o,4.346,4.35,-0.03312,0.34712,0.157,0.16,0.16,0.104,bfi_o,0.097,0.10,-0.15268,0.27068,0.059,0.06,0.06,0.588,bfi_o,0.108,0.11,-25.312877228571,24.843522771429,-0.234677228571048,\textbf{-0.23ª},*-0.23ª*,0.000,bfi_o,12.795,12.79,-0.175353762190648,0.157846237809352,-0.00875376219064817,-0.01,-0.01,0.992,bfi_o,0.085,0.09,-8.57348895550185,8.46283104449815,-0.0553289555018485,-0.06,-0.06,0.417,bfi_o,4.346,4.35,-0.13904,0.05304,-0.043,-0.04,-0.04,0.387,bfi_o,0.049,0.05,-0.11816,0.25816,0.07,0.07,0.07,0.465,bfi_o,0.096,0.10
Openness,hrz_col,Linear_Linear,MLR,864,ALL,6.16548,46.39252,26.279,\textbf{26.28},*26.28*,0.010,bfi_o,10.262,10.26,-0.13052,0.21052,0.04,0.04,0.04,0.645,bfi_o,0.087,0.09,3.7134,16.1006,9.907,\textbf{9.91ª},*9.91ª*,0.002,bfi_o,3.16,3.16,0.09856,0.34944,0.224,\textbf{0.22ª},*0.22ª*,0.000,bfi_o,0.064,0.06,-0.09564,0.13564,0.02,0.02,0.02,0.739,bfi_o,0.059,0.06,-19.9663773076141,20.2606626923859,0.147142692385872,\textbf{0.15},*0.15*,0.010,bfi_o,10.262,10.26,0.300100805335012,0.641140805335012,0.470620805335012,0.47,0.47,0.645,bfi_o,0.087,0.09,-6.04713343651229,6.34006656348771,0.146466563487706,\textbf{0.15ª},*0.15ª*,0.002,bfi_o,3.16,3.16,-0.01044,0.14244,0.066,0.07,0.07,0.091,bfi_o,0.039,0.04,0.01312,0.22088,0.117,\textbf{0.12},*0.12*,0.028,bfi_o,0.053,0.05
Openness,hrz_col,Linear_Linear,MLR,NA,D2,5.39228,46.48172,25.937,\textbf{25.94},*25.94*,0.013,bfi_o,10.482,10.48,-0.13252,0.20852,0.038,0.04,0.04,0.660,bfi_o,0.087,0.09,2.6586,28.9814,15.82,\textbf{15.82},*15.82*,0.018,bfi_o,6.715,6.71,0.08828,0.50772,0.298,\textbf{0.30},*0.30*,0.005,bfi_o,0.107,0.11,-0.19352,0.24552,0.026,0.03,0.03,0.817,bfi_o,0.112,0.11,-20.3996492439843,20.6897907560157,0.145070756015701,\textbf{0.15},*0.15*,0.013,bfi_o,10.482,10.48,0.308234999145021,0.649274999145021,0.478754999145021,0.48,0.48,0.660,bfi_o,0.087,0.09,-12.9755689139605,13.3472310860395,0.185831086039463,\textbf{0.19},*0.19*,0.018,bfi_o,6.715,6.71,-0.04244,0.20844,0.083,0.08,0.08,0.199,bfi_o,0.064,0.06,-0.000760000000000011,0.31676,0.158,0.16,0.16,0.050,bfi_o,0.081,0.08
Openness,hrz_col,Linear_Linear,MLR,NA,D3,5.39228,46.48172,25.937,\textbf{25.94},*25.94*,0.013,bfi_o,10.482,10.48,-0.13252,0.20852,0.038,0.04,0.04,0.660,bfi_o,0.087,0.09,-5.97236,13.59236,3.81,3.81,3.81,0.445,bfi_o,4.991,4.99,-0.03604,0.45004,0.207,0.21,0.21,0.095,bfi_o,0.124,0.12,-0.21008,0.17408,-0.018,-0.02,-0.02,0.857,bfi_o,0.098,0.10,-20.3996492439843,20.6897907560157,0.145070756015701,\textbf{0.15},*0.15*,0.013,bfi_o,10.482,10.48,0.308234999145021,0.649274999145021,0.478754999145021,0.48,0.48,0.660,bfi_o,0.087,0.09,-9.72042032421599,9.84429967578401,0.0619396757840114,0.06,0.06,0.445,bfi_o,4.991,4.99,-0.10036,0.15836,0.029,0.03,0.03,0.656,bfi_o,0.066,0.07,-0.1722,0.2002,0.014,0.01,0.01,0.881,bfi_o,0.095,0.10
Openness,hrz_col,Linear_Linear,MLR,NA,D4,5.39228,46.48172,25.937,\textbf{25.94},*25.94*,0.013,bfi_o,10.482,10.48,-0.13252,0.20852,0.038,0.04,0.04,0.660,bfi_o,0.087,0.09,-3.41908,14.89908,5.74,5.74,5.74,0.219,bfi_o,4.673,4.67,-0.18168,0.33968,0.079,0.08,0.08,0.550,bfi_o,0.133,0.13,-0.1612,0.2112,0.025,0.03,0.03,0.790,bfi_o,0.095,0.10,-20.3996492439843,20.6897907560157,0.145070756015701,\textbf{0.15},*0.15*,0.013,bfi_o,10.482,10.48,0.308234999145021,0.649274999145021,0.478754999145021,0.48,0.48,0.660,bfi_o,0.087,0.09,-9.04892129116709,9.26923870883291,0.110158708832915,0.11,0.11,0.219,bfi_o,4.673,4.67,-0.02724,0.24324,0.108,0.11,0.11,0.116,bfi_o,0.069,0.07,-0.16524,0.30124,0.068,0.07,0.07,0.567,bfi_o,0.119,0.12
